Date,Open,High,Low,Close,Adj Close,Volume
2018-06-27,76888.156250,79372.281250,75983.539063,78664.265625,78664.265625,36803195888
2018-06-28,78767.195313,79241.250000,71939.390625,72943.312500,72943.312500,37638991048
2018-06-29,73248.132813,80731.781250,72246.812500,79200.578125,79200.578125,45097933760
2018-06-30,79347.867188,84424.617188,79347.867188,82852.132813,82852.132813,63749126116
2018-07-01,82904.148438,83317.015625,79648.867188,81869.132813,81869.132813,61869669909
2018-07-02,81849.312500,88420.375000,80174.984375,86054.523438,86054.523438,45891530366
2018-07-03,85931.679688,90819.195313,83407.054688,83677.351563,83677.351563,52841856000
2018-07-04,83675.031250,89301.218750,81975.343750,84237.023438,84237.023438,46484249668
2018-07-05,84336.460938,85993.132813,80256.390625,82716.273438,82716.273438,51931635466
2018-07-06,82744.460938,82773.281250,77956.632813,81438.210938,81438.210938,41525556034
2018-07-07,81375.031250,85689.648438,79004.226563,85631.554688,85631.554688,85372661501
2018-07-08,85684.460938,86641.070313,82368.468750,82971.796875,82971.796875,36320759173
2018-07-09,82995.757813,83969.718750,81121.234375,81361.617188,81361.617188,37594903440
2018-07-10,81303.046875,82021.859375,76334.531250,76334.531250,76334.531250,41513988326
2018-07-11,76361.132813,79398.546875,76388.687500,79209.460938,79209.460938,35942631656
2018-07-12,79153.031250,79216.664063,75434.929688,76912.351563,76912.351563,37850738851
2018-07-13,77350.898438,79599.484375,77350.898438,78268.632813,78268.632813,39592406459
2018-07-14,78249.304688,79444.250000,77605.476563,79107.843750,79107.843750,30658100160
2018-07-15,78988.515625,82213.609375,78512.218750,81255.046875,81255.046875,36221498760
2018-07-16,81424.085938,90690.750000,80874.125000,90533.921875,90533.921875,60013221160
2018-07-17,90246.148438,97448.734375,88170.179688,96146.531250,96146.531250,85015162800
2018-07-18,96032.390625,99498.445313,91926.367188,93608.593750,93608.593750,81270944583
2018-07-19,93438.281250,94935.312500,91038.515625,92684.976563,92684.976563,76874799183
2018-07-20,92516.664063,92524.898438,85233.289063,85509.093750,85509.093750,68181708501
2018-07-21,85533.820313,88784.515625,83622.367188,87940.851563,87940.851563,57200212179
2018-07-22,87827.789063,91350.937500,87029.007813,87581.359375,87581.359375,58830626238
2018-07-23,87694.968750,91877.179688,87347.257813,87419.820313,87419.820313,67831815283
2018-07-24,87554.781250,96785.453125,86593.781250,96745.593750,96745.593750,100789697679
