Date,Open,High,Low,Close,Adj Close,Volume
2017-11-11,65266.863281,91462.484375,59342.644531,87343.718750,87343.718750,334907403816
2017-11-12,87768.562500,161443.671875,79207.187500,90498.117188,90498.117188,545475198688
2017-11-13,90039.390625,98258.429688,68147.015625,88591.562500,88591.562500,317372810803
2017-11-14,88116.539063,90933.632813,79152.226563,83288.867188,83288.867188,111043315046
2017-11-15,83044.265625,86712.750000,77788.617188,79121.226563,79121.226563,86259360712
2017-11-16,78453.617188,79060.710938,57231.320313,58811.664063,58811.664063,132844913234
2017-11-17,59358.925781,78922.296875,56003.117188,77068.054688,77068.054688,208254977019
2017-11-18,77844.929688,90241.031250,77844.929688,81557.000000,81557.000000,198525586660
2017-11-19,81974.359375,82064.718750,74376.640625,76194.976563,76194.976563,83597010140
2017-11-20,76219.679688,80458.070313,75884.875000,80458.070313,80458.070313,52079449514
2017-11-21,79466.679688,79686.046875,74171.460938,76350.039063,76350.039063,50135363849
2017-11-22,76226.148438,86624.343750,76001.687500,84545.726563,84545.726563,98448007324
2017-11-23,84475.656250,108698.359375,84327.750000,108698.359375,108698.359375,265455977180
2017-11-24,106635.820313,115090.585938,101872.882813,106609.140625,106609.140625,202349843200
2017-11-25,105670.781250,107129.093750,99318.250000,101614.031250,101614.031250,100887782661
2017-11-26,101621.789063,113729.304688,101101.843750,112245.132813,112245.132813,103022542465
2017-11-27,111421.882813,112681.007813,103827.062500,104611.140625,104611.140625,89710902787
2017-11-28,104520.882813,104954.804688,99389.781250,99573.992188,99573.992188,82102272000
2017-11-29,99280.968750,107605.421875,85723.210938,87497.335938,87497.335938,150916840589
2017-11-30,88826.164063,94514.062500,78779.617188,89613.015625,89613.015625,78132353495
2017-12-01,89099.109375,95632.867188,83853.656250,94357.492188,94357.492188,62261889462
2017-12-02,94317.492188,96917.890625,91313.257813,92570.554688,92570.554688,37061641132
2017-12-03,92595.070313,106396.343750,91642.906250,100631.085938,100631.085938,95264495336
2017-12-04,100645.921875,101727.484375,96516.320313,101506.343750,101506.343750,50249409550
2017-12-05,101714.898438,104507.156250,96396.296875,96644.046875,96644.046875,66460680000
2017-12-06,96427.828125,98589.171875,90080.242188,92270.046875,92270.046875,74496084465
2017-12-07,92309.406250,93859.179688,85461.296875,85924.843750,85924.843750,82973156567
2017-12-08,85810.570313,111657.148438,80566.367188,94392.460938,94392.460938,164655084410
2017-12-09,94424.695313,98407.007813,87285.937500,90906.570313,90906.570313,68313055668
2017-12-10,91021.320313,91021.320313,79053.757813,85298.320313,85298.320313,57113071451
2017-12-11,85100.398438,93532.078125,84897.320313,91594.500000,91594.500000,59381665200
2017-12-12,91851.906250,105505.875000,91851.906250,104007.937500,104007.937500,89274498969
2017-12-13,104134.156250,109736.570313,96467.335938,103613.046875,103613.046875,80252496531
2017-12-14,103163.187500,133728.750000,102678.515625,126481.789063,126481.789063,174810988387
2017-12-15,127029.882813,127029.882813,107588.820313,116314.601563,116314.601563,93364723025
2017-12-16,116918.140625,121096.148438,113371.867188,115446.453125,115446.453125,62228306312
2017-12-17,116115.976563,124291.320313,115752.070313,119354.718750,119354.718750,65389202325
2017-12-18,119760.281250,151174.296875,115269.617188,141024.281250,141024.281250,162981337191
2017-12-19,141179.656250,186957.468750,138628.421875,179717.250000,179717.250000,250649420852
2017-12-20,180943.171875,279238.812500,180943.171875,251508.015625,251508.015625,762242288824
2017-12-21,250605.984375,250605.984375,194493.406250,209131.546875,209131.546875,234553762275
2017-12-22,212769.234375,215684.906250,124084.117188,172615.125000,172615.125000,248216056675
2017-12-23,175832.265625,222736.234375,171855.328125,208485.703125,208485.703125,182000278220
2017-12-24,208707.812500,208707.812500,164725.890625,185828.718750,185828.718750,109595361600
2017-12-25,187507.703125,198406.687500,176385.968750,189129.703125,189129.703125,86761714400
2017-12-26,188684.843750,199333.453125,186640.359375,199093.312500,199093.312500,98905294126
2017-12-27,199056.812500,199056.812500,177652.015625,185247.125000,185247.125000,90167512577
2017-12-28,185190.703125,185712.562500,158976.890625,164444.625000,164444.625000,206388688950
2017-12-29,165768.312500,186537.421875,152486.453125,177444.203125,177444.203125,158261372473
2017-12-30,178184.640625,178184.640625,148690.062500,152707.531250,152707.531250,80282820800
2017-12-31,151721.359375,167742.046875,150002.421875,161682.031250,161682.031250,83031338558
2018-01-01,161797.562500,161394.546875,152152.687500,154891.984375,154891.984375,58760117266
2018-01-02,155016.781250,181948.703125,155016.781250,172012.953125,172012.953125,116191540454
2018-01-03,171349.906250,187788.875000,164627.562500,165651.812500,165651.812500,297741352191
2018-01-04,165663.250000,165747.703125,149626.812500,154061.250000,154061.250000,340891399729
2018-01-05,152194.906250,167871.718750,150129.468750,163675.109375,163675.109375,133987911260
2018-01-06,163626.359375,179204.265625,157144.531250,176478.531250,176478.531250,105707898747
2018-01-07,176353.781250,194496.562500,172910.531250,176493.109375,176493.109375,91497919426
2018-01-08,176475.390625,177977.562500,144421.453125,153690.703125,153690.703125,90692280969
2018-01-09,153112.500000,159282.656250,149501.109375,152258.671875,152258.671875,69060605694
2018-01-10,152160.625000,188391.546875,148497.343750,184204.062500,184204.062500,164063899326
2018-01-11,183960.421875,189364.296875,152912.406250,156819.015625,156819.015625,124045452944
2018-01-12,157665.312500,168374.468750,153680.859375,166694.968750,166694.968750,70609994035
2018-01-13,166483.171875,181277.171875,164662.312500,170784.453125,170784.453125,77501050982
2018-01-14,170899.562500,174684.406250,158366.546875,162391.156250,162391.156250,63174517017
2018-01-15,161644.500000,163841.859375,147847.687500,152521.812500,152521.812500,89698979535
2018-01-16,152859.687500,152859.687500,99597.640625,113430.195313,113430.195313,109074957227
2018-01-17,113142.796875,120023.867188,86969.179688,111665.437500,111665.437500,93119795466
2018-01-18,111935.007813,120875.335938,108356.453125,112186.054688,112186.054688,65396473643
2018-01-19,111127.257813,119430.593750,110086.335938,112937.148438,112937.148438,47434022008
2018-01-20,113871.476563,135582.390625,113628.312500,129689.898438,129689.898438,71238436800
2018-01-21,129790.734375,129790.734375,110663.242188,113385.164063,113385.164063,47557324291
2018-01-22,114522.437500,115860.109375,97448.937500,103608.250000,103608.250000,43524639022
2018-01-23,103686.187500,108413.679688,95955.992188,103368.070313,103368.070313,36910230000
2018-01-24,103412.062500,108460.171875,100433.031250,104330.625000,104330.625000,31071447141
2018-01-25,105725.195313,108409.062500,102397.703125,104291.039063,104291.039063,33164539924
2018-01-26,103977.929688,106609.789063,95281.000000,101959.921875,101959.921875,37802981699
2018-01-27,101870.921875,105895.546875,99663.773438,103532.007813,103532.007813,28081539957
2018-01-28,104026.585938,112031.953125,104026.585938,111009.109375,111009.109375,36905182080
2018-01-29,110952.531250,112089.164063,104181.398438,105377.531250,105377.531250,23033124161
2018-01-30,105412.500000,105691.031250,93493.070313,93644.625000,93644.625000,41380727112
2018-01-31,93656.718750,96812.656250,89550.000000,94476.992188,94476.992188,46333941385
2018-02-01,94745.765625,95519.687500,77728.023438,81520.164063,81520.164063,43372937353
2018-02-02,81401.828125,81509.984375,62823.605469,76375.898438,76375.898438,57494222894
2018-02-03,76574.023438,84281.257813,68789.859375,81592.703125,81592.703125,29052835607
2018-02-04,81635.664063,82521.156250,70616.000000,74724.164063,74724.164063,42064899054
2018-02-05,74372.148438,75152.476563,53838.824219,56909.796875,56909.796875,36433342697
2018-02-06,57137.648438,62846.148438,49122.539063,62564.507813,62564.507813,49910366055
2018-02-07,62343.078125,66872.289063,57976.148438,61568.089844,61568.089844,55672088968
2018-02-08,61157.210938,86456.000000,61214.304688,82584.367188,82584.367188,141676512815
2018-02-09,81897.101563,86451.203125,77558.812500,84421.156250,84421.156250,72946118400
2018-02-10,84413.437500,89742.078125,78219.421875,80895.328125,80895.328125,47264551069
2018-02-11,80784.656250,84040.906250,77070.953125,78342.960938,78342.960938,41921049215
2018-02-12,78651.148438,83774.070313,78651.148438,82516.898438,82516.898438,29963508996
2018-02-13,82601.734375,82871.023438,77492.265625,79167.031250,79167.031250,28445524894
2018-02-14,78987.109375,88725.171875,78987.109375,87314.695313,87314.695313,40370365991
2018-02-15,87082.671875,89547.390625,85011.804688,87900.507813,87900.507813,32101787082
2018-02-16,87731.195313,100128.320313,87508.859375,99713.328125,99713.328125,61735281372
2018-02-17,99474.351563,100769.437500,97461.078125,99661.296875,99661.296875,41224027018
2018-02-18,99706.906250,105443.539063,91766.195313,95554.429688,95554.429688,58321763062
2018-02-19,95289.757813,99816.757813,95289.757813,98593.625000,98593.625000,37188920412
2018-02-20,99139.664063,101280.890625,91720.593750,92004.640625,92004.640625,53238413469
2018-02-21,91623.320313,92342.507813,83816.851563,84788.203125,84788.203125,37282938163
2018-02-22,84541.968750,87859.867188,77589.375000,79230.265625,79230.265625,30865883150
2018-02-23,79091.875000,85433.210938,75457.460938,82214.937500,82214.937500,31867468435
2018-02-24,81946.437500,84716.882813,74371.351563,77204.570313,77204.570313,26738116618
2018-02-25,77080.343750,78299.937500,73956.625000,76223.070313,76223.070313,23464424982
2018-02-26,76189.421875,82572.679688,74480.835938,80986.265625,80986.265625,29801387356
2018-02-27,81302.937500,84233.054688,79783.671875,80920.703125,80920.703125,27321397920
2018-02-28,80700.007813,83058.226563,78511.234375,78511.234375,78511.234375,24469624678
2018-03-01,78555.562500,85011.007813,77915.960938,84259.023438,84259.023438,31451692800
2018-03-02,83804.437500,85024.710938,81900.335938,83154.492188,83154.492188,27485883537
2018-03-03,83121.234375,84955.593750,82018.531250,82841.476563,82841.476563,24236209440
2018-03-04,82677.148438,84102.640625,79888.765625,84060.906250,84060.906250,23970152640
2018-03-05,83931.789063,84107.851563,82447.312500,82447.312500,82447.312500,22762072600
2018-03-06,82197.632813,82197.632813,76572.265625,78265.968750,78265.968750,26073643928
2018-03-07,78252.984375,79096.617188,67694.375000,70848.421875,70848.421875,29530445231
2018-03-08,71009.296875,72239.882813,65596.929688,67717.671875,67717.671875,29068387421
2018-03-09,67358.312500,69748.343750,61108.546875,69484.343750,69484.343750,33268961961
2018-03-10,69753.289063,70804.976563,64741.652344,65506.160156,65506.160156,24118299561
2018-03-11,65286.054688,75348.398438,63384.875000,74573.476563,74573.476563,33482555561
2018-03-12,74493.367188,75054.710938,66411.507813,68312.179688,68312.179688,27652759880
2018-03-13,68298.523438,71372.539063,64838.917969,69002.343750,69002.343750,29703115800
2018-03-14,69486.773438,69581.101563,59933.863281,61553.945313,61553.945313,26360915280
2018-03-15,61573.460938,62017.628906,56952.425781,61317.464844,61317.464844,24350669660
2018-03-16,61315.195313,68464.875000,58662.382813,63487.734375,63487.734375,30672703820
2018-03-17,63336.265625,66846.875000,60459.992188,61716.640625,61716.640625,26727313680
2018-03-18,61618.972656,61618.972656,55337.812500,60958.710938,60958.710938,28270849640
2018-03-19,61250.019531,65032.367188,59567.917969,64862.757813,64862.757813,27741573512
2018-03-20,65090.664063,69932.507813,62485.460938,69086.398438,69086.398438,32827781304
2018-03-21,69537.140625,70569.218750,66267.320313,67349.929688,67349.929688,25370094991
2018-03-22,67337.554688,69280.718750,64615.328125,65849.953125,65849.953125,22412823821
2018-03-23,65870.132813,66252.757813,62796.476563,66242.562500,66242.562500,19727928000
2018-03-24,66807.234375,66957.343750,63830.046875,63830.046875,63830.046875,17159918400
2018-03-25,63264.726563,64399.859375,62739.359375,62827.601563,62827.601563,15400779840
2018-03-26,62893.820313,63317.281250,57495.468750,59585.656250,59585.656250,22516265157
2018-03-27,59439.292969,60048.144531,56908.742188,56908.742188,56908.742188,22015374860
2018-03-28,56910.753906,58511.949219,55565.261719,56062.878906,56062.878906,21973010200
2018-03-29,56133.890625,56505.441406,45784.050781,46505.988281,46505.988281,29472432160
2018-03-30,46384.691406,49937.613281,44113.847656,45382.453125,45382.453125,27122677891
2018-03-31,45422.167969,47909.046875,44534.656250,44616.433594,44616.433594,19986946920
2018-04-01,44796.589844,45515.144531,41014.937500,41867.488281,41867.488281,20733628400
2018-04-02,41960.660156,44667.089844,41763.375000,43159.777344,43159.777344,18366184320
2018-04-03,43249.449219,46778.046875,43001.664063,46329.941406,46329.941406,19742077810
2018-04-04,46173.511719,46225.566406,41496.105469,42223.707031,42223.707031,18403718400
2018-04-05,42186.765625,42599.093750,40260.187500,41915.203125,41915.203125,15830005801
2018-04-06,41644.007813,41917.929688,39192.531250,39628.859375,39628.859375,14619075120
2018-04-07,39679.300781,42366.402344,39627.882813,41571.261719,41571.261719,15005804079
2018-04-08,41606.710938,42834.800781,41606.710938,42539.218750,42539.218750,12912977520
2018-04-09,42593.429688,44223.492188,40744.238281,41375.031250,41375.031250,16558808170
2018-04-10,41418.421875,42666.292969,40844.523438,42186.066406,42186.066406,14615006760
