Date,Open,High,Low,Close,Adj Close,Volume
2017-11-11,759.508667,1064.346436,690.568665,1016.416382,1016.416382,3897308050
2017-11-12,1021.360291,1878.715454,921.731873,1058.582275,1058.582275,6380579122
2017-11-13,1053.216431,1144.700317,794.606140,1032.083252,1032.083252,3697362787
2017-11-14,1026.549316,1061.229004,923.737976,967.948669,967.948669,1290499366
2017-11-15,965.106079,1009.506042,905.209595,920.437317,920.437317,1003477048
2017-11-16,912.670837,917.078308,664.421265,682.509460,682.509460,1541665440
2017-11-17,688.860474,920.127014,653.242859,897.343079,897.343079,2424820141
2017-11-18,906.388672,1050.722900,906.388672,949.610168,949.610168,2311535829
2017-11-19,954.469727,955.521912,866.005554,888.051270,888.051270,974321879
2017-11-20,888.339172,933.471802,884.437073,933.471802,933.471802,604223995
2017-11-21,921.969666,924.654419,861.366577,888.547485,888.547485,583465958
2017-11-22,887.105591,1006.368713,884.426636,978.901978,978.901978,1139867784
2017-11-23,978.090698,1265.737061,976.158264,1265.737061,1265.737061,3091099836
2017-11-24,1241.719849,1340.977783,1183.802856,1236.228027,1236.228027,2346426697
2017-11-25,1225.346802,1242.257202,1151.683594,1178.305176,1178.305176,1169883717
2017-11-26,1178.395264,1319.782349,1172.365967,1302.852417,1302.852417,1195803921
2017-11-27,1293.296875,1308.697632,1204.788330,1218.145630,1218.145630,1044639616
2017-11-28,1217.094604,1222.507324,1162.570557,1157.060547,1157.060547,954037267
2017-11-29,1153.655640,1248.772339,993.170837,1013.649902,1013.649902,1748359958
2017-11-30,1029.044312,1092.901245,908.151855,1027.335938,1027.335938,895720024
2017-12-01,1021.444458,1097.956177,961.309875,1085.879761,1085.879761,716518913
2017-12-02,1085.419434,1115.345215,1050.846313,1065.315552,1065.315552,426510777
2017-12-03,1065.597656,1227.614502,1054.639893,1156.446045,1156.446045,1094773495
2017-12-04,1156.616577,1176.289673,1108.385132,1170.516602,1170.516602,579449216
2017-12-05,1172.921631,1212.580322,1117.326782,1119.780762,1119.780762,770056666
2017-12-06,1117.275513,1139.385132,1043.623901,1068.035889,1068.035889,862300248
2017-12-07,1068.491333,1087.323364,982.520569,987.190369,987.190369,953278433
2017-12-08,985.877502,1282.269287,926.933105,1094.022217,1094.022217,1908376227
2017-12-09,1094.395874,1140.551514,1011.656616,1053.620361,1053.620361,791758189
2017-12-10,1054.950317,1054.950317,916.244446,988.103027,988.103027,661602701
2017-12-11,985.810303,1089.491089,983.090698,1066.441895,1066.441895,691385330
2017-12-12,1069.438843,1230.409302,1069.759399,1212.667114,1212.667114,1040884505
2017-12-13,1214.138794,1274.062744,1124.579590,1199.022949,1199.022949,928691838
2017-12-14,1193.817139,1549.076660,1187.942749,1463.882080,1463.882080,2023237323
2017-12-15,1470.225586,1470.116211,1251.069946,1363.037842,1363.037842,1094098620
2017-12-16,1370.110352,1419.070557,1328.553223,1352.864380,1352.864380,729225149
2017-12-17,1360.710205,1456.513306,1356.445679,1399.083740,1399.083740,766496445
2017-12-18,1403.837769,1757.234497,1349.576172,1641.979248,1641.979248,1897630522
2017-12-19,1643.788330,2180.421143,1614.675293,2096.450928,2096.450928,2923894130
2017-12-20,2110.751709,3249.008057,2110.751709,2934.452881,2934.452881,8893410511
2017-12-21,2923.928467,2924.365967,2275.492432,2442.561279,2442.561279,2739481148
2017-12-22,2485.047852,2519.478027,1449.024414,2019.084961,2019.084961,2903391722
2017-12-23,2056.716064,2605.353271,2010.197754,2438.664307,2438.664307,2128863492
2017-12-24,2441.262451,2441.262451,1926.804443,2172.831543,2172.831543,1281460968
2017-12-25,2192.463135,2318.513184,2062.266113,2209.279053,2209.279053,1013488859
2017-12-26,2204.082520,2327.381348,2180.689697,2324.577393,2324.577393,1154800323
2017-12-27,2324.151367,2324.499023,2067.947754,2156.197266,2156.197266,1049511266
2017-12-28,2155.540527,2161.453613,1845.518799,1909.986572,1909.986572,2397157291
2017-12-29,1925.360962,2161.385986,1769.790405,2057.393311,2057.393311,1834976246
2017-12-30,2065.978516,2065.978516,1724.000854,1770.581665,1770.581665,930846655
2017-12-31,1759.147339,1944.900757,1739.217041,1876.581665,1876.581665,963713119
2018-01-01,1877.922729,1878.926758,1771.195679,1800.814331,1800.814331,683160344
2018-01-02,1802.265381,2109.121582,1802.131958,1994.408936,1994.408936,1347186016
2018-01-03,1986.721191,2174.226563,1918.567383,1931.075562,1931.075562,3470901023
2018-01-04,1931.208862,1932.479370,1742.338135,1793.490723,1793.490723,3968457588
2018-01-05,1771.763794,1954.191284,1747.192017,1904.834839,1904.834839,1559338113
2018-01-06,1904.267334,2085.561523,1828.832642,2053.839844,2053.839844,1230218113
2018-01-07,2052.387939,2263.531738,2012.315796,2053.101318,2053.101318,1064373090
2018-01-08,2052.895264,2071.743408,1679.266357,1784.691895,1784.691895,1053139717
2018-01-09,1777.977661,1850.277344,1735.453247,1767.728638,1767.728638,801796106
2018-01-10,1766.590332,2191.533447,1723.295166,2142.979736,2142.979736,1908674496
2018-01-11,2140.145020,2204.154297,1776.489868,1818.901001,1818.901001,1438769445
2018-01-12,1828.716919,1937.114990,1780.135742,1908.812134,1908.812134,808550020
2018-01-13,1906.386963,2075.791992,1885.536377,1955.640503,1955.640503,887459023
2018-01-14,1956.958740,2000.298706,1813.444092,1859.529541,1859.529541,723406901
2018-01-15,1850.979614,1874.230591,1690.611450,1741.003418,1741.003418,1023894400
2018-01-16,1744.860107,1744.607178,1128.250244,1284.294800,1284.294800,1234983296
2018-01-17,1281.040649,1358.753540,986.103455,1264.503784,1264.503784,1054492222
2018-01-18,1267.556396,1364.564697,1226.677734,1264.667725,1264.667725,737211167
2018-01-19,1252.732056,1349.087769,1240.551270,1277.058472,1277.058472,536369327
2018-01-20,1287.623535,1533.124023,1284.874023,1466.493408,1466.493408,805542325
2018-01-21,1467.633667,1467.633667,1248.283081,1279.078491,1279.078491,536485967
2018-01-22,1291.907837,1307.845337,1090.733643,1159.922852,1159.922852,487270268
2018-01-23,1160.795288,1216.788330,1079.271240,1157.359009,1157.359009,413264811
2018-01-24,1157.851563,1208.556763,1123.374268,1152.774414,1152.774414,343315980
2018-01-25,1168.183472,1194.613525,1126.601440,1160.590820,1160.590820,369067767
2018-01-26,1157.106445,1183.801147,1052.226685,1132.138062,1132.138062,419755070
2018-01-27,1131.149902,1175.838257,1106.642212,1149.594116,1149.594116,311810557
2018-01-28,1155.085815,1243.975464,1155.085815,1234.098999,1234.098999,410278445
2018-01-29,1233.469971,1246.105957,1164.496338,1177.782471,1177.782471,257436384
2018-01-30,1178.173340,1181.790405,1037.062988,1038.964233,1038.964233,459109069
2018-01-31,1039.098511,1074.790039,993.605591,1047.326904,1047.326904,513635996
2018-02-01,1050.306396,1058.140381,851.531494,893.340332,893.340332,475303167
2018-02-02,892.043457,894.929321,689.861450,843.583557,843.583557,635032567
2018-02-03,845.771912,930.899475,759.794556,901.203979,901.203979,320893054
2018-02-04,901.678528,911.458923,780.738708,825.924866,825.924866,464942583
2018-02-05,822.034058,836.030457,597.873169,636.457764,636.457764,407456783
2018-02-06,639.005981,701.477600,547.055725,698.283936,698.283936,557050754
2018-02-07,695.812561,749.524536,649.135437,690.222656,690.222656,624124228
2018-02-08,685.616394,968.187683,684.777649,921.888977,921.888977,1581534342
2018-02-09,914.217041,965.276489,866.534973,948.398987,948.398987,819486809
2018-02-10,948.312256,1008.174988,878.727844,908.789368,908.789368,530976520
2018-02-11,907.546082,944.127197,865.825806,880.943420,880.943420,471389819
2018-02-12,884.408936,940.956421,884.153076,927.211670,927.211670,336688808
2018-02-13,928.164917,931.392700,868.493835,887.401855,887.401855,318852559
2018-02-14,885.385071,995.583435,885.257507,972.008606,972.008606,449412795
2018-02-15,969.425659,996.095825,947.421692,975.475098,975.475098,356249302
2018-02-16,973.596191,1111.343994,971.266541,1106.737915,1106.737915,685212110
2018-02-17,1104.085571,1118.459961,1081.739746,1106.160400,1106.160400,457553637
2018-02-18,1106.666626,1170.338745,1018.531189,1060.124023,1060.124023,647047982
2018-02-19,1057.187622,1110.498901,1057.112305,1097.047852,1097.047852,413799846
2018-02-20,1103.123657,1123.303345,1010.755371,1013.450928,1013.450928,586432608
2018-02-21,1009.250671,1017.317932,929.951782,940.729004,940.729004,413655895
2018-02-22,937.997009,972.097046,855.336731,874.186401,874.186401,340558429
2018-02-23,872.659485,944.808044,832.618835,909.924805,909.924805,352697469
2018-02-24,906.953125,937.615479,823.114929,854.471924,854.471924,295927682
2018-02-25,853.096985,866.595032,818.524841,843.427795,843.427795,259639885
2018-02-26,843.055542,912.047485,818.456238,895.624207,895.624207,329572453
2018-02-27,899.126221,929.977051,882.514343,896.748718,896.748718,302770824
2018-02-28,894.302979,917.807068,875.625366,875.625366,875.625366,272906481
2018-03-01,876.119812,945.968445,868.923157,937.941101,937.941101,350108901
2018-03-02,932.880737,945.777710,911.471741,923.775757,923.775757,305344816
2018-03-03,923.406311,943.784424,911.156189,920.298462,920.298462,269243697
2018-03-04,918.472900,935.257385,887.496338,934.522217,934.522217,266481079
2018-03-05,933.086853,935.331604,915.677368,915.677368,915.677368,252800416
2018-03-06,912.904358,912.970276,849.852295,867.717102,867.717102,289072607
2018-03-07,867.573181,877.241943,752.107788,785.613586,785.613586,327452879
2018-03-08,787.397522,800.927795,728.763733,753.611511,753.611511,323494174
2018-03-09,749.612366,776.445435,675.963501,770.355957,770.355957,368844855
2018-03-10,773.337708,784.997498,717.774902,726.250793,726.250793,267393696
2018-03-11,723.810547,835.369263,702.732666,826.539185,826.539185,371105744
2018-03-12,825.651367,831.872986,735.009033,756.098999,756.098999,306068769
2018-03-13,755.947876,792.101074,716.462646,761.653564,761.653564,327865426
2018-03-14,767.000732,768.765686,661.850098,679.695740,679.695740,291084544
2018-03-15,679.911255,684.754639,627.712036,677.121094,677.121094,268901401
2018-03-16,677.096008,755.344482,647.197632,700.433716,700.433716,338399163
2018-03-17,698.762634,737.493713,667.029907,680.893982,680.893982,294871317
2018-03-18,679.816467,679.816467,610.519043,672.821472,672.821472,312034724
2018-03-19,676.036743,710.867493,653.285278,709.316833,709.316833,303372323
2018-03-20,711.809143,763.995178,684.945679,756.298218,756.298218,359370191
2018-03-21,761.232544,772.334778,722.007507,730.818176,730.818176,275292418
2018-03-22,730.683838,753.963867,703.092041,716.881653,716.881653,243999297
2018-03-23,717.101379,720.648926,683.787598,721.260803,721.260803,214801189
2018-03-24,727.409058,729.043457,694.992920,694.992920,694.992920,186840243
2018-03-25,688.837585,701.197144,682.248474,683.497803,683.497803,167544182
2018-03-26,684.218140,689.333008,623.420044,645.720703,645.720703,244005350
